807,1797,武術宗師	0,0,99,9265,0,1000,100,0,1
242,1063,＊牛奶＊	2000095,150090,3,9004,10007,1000,93,1,0
808,1801,詩人	0,0,99,9269,0,1000,100,0,1
243,1275,♀淫ζ蕩ζ女ζ管ζ家♂	0,0,62,9027,0,1000,82,1,1
809,1841,聖殿十字軍	0,0,99,9309,0,1000,100,0,1
527,1039,巴風特	0,0,81,9101,0,1000,100,0,1
244,1312,小龜龜	0,0,97,9115,0,960,92,1,1
810,1841,口愛﹏小寵﹏	2000399,150975,99,9309,0,899,84,1,0
528,1059,蜂后	0,0,74,9103,0,960,99,0,1
245,1275,女僕	0,0,62,9027,0,1000,96,1,1
811,1112,海盜之王	0,0,70,9107,0,250,100,0,1
529,1059,闇●蜂后	0,0,74,9103,0,250,100,1,1
246,1113,土波利	0,0,3,9002,10013,1000,100,0,1
812,1115,︴殺﹏戮×	0,0,65,9108,0,170,93,1,1
530,1836,神管	2000497,150807,99,9304,0,786,0,0,0
247,1002,波利	0,0,1,9001,0,250,100,0,1
813,1157,法老王	2000937,151557,93,9112,0,250,97,0,0
531,1839,神射手	0,0,99,9307,0,1000,100,0,1
248,1188,妖道	0,0,32,9025,0,250,100,0,1
814,1157,法老王	0,0,93,9112,0,250,100,0,1
815,1275,愛麗絲	0,0,62,9027,0,250,100,0,1
816,1275,愛麗絲	0,0,62,9027,0,250,100,0,1
534,1046,死靈	0,0,72,9102,0,750,100,0,1
251,1029,蛇女伊絲	2000010,150011,43,9021,0,250,98,0,0
817,1101,小巴風特	0,0,50,9024,0,250,100,0,1
535,1112,海盜之王	0,0,70,9107,0,230,86,0,1
818,1101,小巴風特	2000465,151241,50,9024,0,230,98,0,0
536,1096,天使波利	0,0,20,9106,0,1000,100,0,1
253,1251,冰暴騎士	0,0,77,9117,0,210,84,0,1
254,1038,~森之幻~	0,0,78,9100,0,130,61,1,1
820,1101,小巴風特	0,0,50,9024,0,250,100,0,1
255,1802,舞姬	2000063,150077,99,9270,0,978,0,0,0
821,1190,獸人酋長	0,0,74,9114,0,250,100,0,1
539,1275,愛麗絲	0,0,62,9027,0,250,100,0,1
822,1170,鬼女	0,0,33,9020,0,250,100,0,1
540,1275,愛麗絲	0,0,62,9027,0,250,100,0,1
257,1113,土波利	0,0,3,9002,0,250,100,0,1
823,1170,鬼女	0,0,33,9020,0,250,100,0,1
541,1827,※可￥愛〃小＃初〒心※	0,0,90,9295,0,996,85,1,1
258,1120,幽靈波利	0,0,18,9109,0,250,100,0,1
824,1275,愛麗絲	0,0,62,9027,0,250,100,0,1
542,1159,皮裡恩	0,0,69,9113,0,250,100,0,1
259,1039,㊣千手觀音㊣	0,0,81,9101,0,250,91,1,1
825,1170,鬼女	0,0,33,9020,0,250,100,0,1
543,1251,冰暴騎士	0,0,77,9117,0,250,100,0,1
260,1157,法老王	0,0,93,9112,0,250,100,0,1
826,1312,烏龜將軍	0,0,97,9115,0,250,100,0,1
544,1275,愛麗絲	0,0,62,9027,0,250,100,0,1
261,1840,冰域寶寶的女僕	0,0,99,9308,0,1000,98,1,1
827,1086,黃金蟲	0,0,64,9104,0,250,100,0,1
545,1275,愛麗絲	0,0,62,9027,0,250,100,0,1
262,1002,波利	0,0,1,9001,10013,1000,98,0,1
828,1802,舞姬	0,0,99,9270,0,1000,100,0,1
546,1275,愛麗絲	2000241,150581,62,9027,0,650,83,0,0
263,1063,瘋兔	0,0,3,9004,0,250,100,0,1
829,1046,死靈	0,0,72,9102,0,250,98,0,1
547,1120,幽靈波利	2000334,150503,18,9109,0,210,70,0,0
264,1063,瘋兔	0,0,3,9004,0,250,100,0,1
830,1837,超魔導士	0,0,99,9305,0,1000,100,0,1
548,1101,小巴風特	0,0,50,9024,0,250,100,0,1
265,1096,天使波利	0,0,20,9106,0,150,94,0,1
831,1200,艾斯恩魔女	2001113,151879,63,9026,0,150,100,1,0
549,1167,小野豬	0,0,7,9009,0,250,100,0,1
266,1791,神管	0,0,99,9259,0,999,81,0,1
832,1086,黃金蟲	0,0,64,9104,0,150,100,0,1
550,1167,小野豬	0,0,7,9009,0,250,100,0,1
267,1002,波利	0,0,1,9001,0,250,100,0,1
833,1583,豬年行大運	0,0,70,9122,0,250,100,0,1
551,1167,＊粉紅∮豬＊	2000455,150705,7,9009,10015,980,92,1,0
268,1782,＊愛…情＊	0,0,90,9250,0,1000,77,1,1
834,1827,超級初心者	0,0,90,9295,0,1000,100,0,1
552,1101,小巴風特	2000255,151862,50,9024,10001,210,94,0,0
269,1039,巴風特	2000034,150037,81,9101,0,110,79,0,0
835,1252,卡崙	0,0,73,9118,0,250,99,0,1
553,1002,波利	0,0,1,9001,0,250,100,0,1
270,1112,海盜之王	0,0,70,9107,0,250,100,0,1
836,1190,獸人酋長	0,0,74,9114,0,250,100,0,1
554,1014,蘑菇	0,0,9,9012,0,250,100,0,1
271,1115,虎王	0,0,65,9108,0,250,100,0,1
837,1251,冰暴騎士	0,0,77,9117,0,250,100,0,1
555,1019,大嘴鳥	0,0,13,9014,0,250,100,0,1
272,1157,法老王	0,0,93,9112,0,250,100,0,1
838,1188,妖道	0,0,32,9025,0,250,100,0,1
556,1023,獸人戰士	0,0,24,9017,0,250,100,0,1
273,1046,死靈	0,0,72,9102,0,250,100,0,1
839,1188,妖道	0,0,32,9025,0,250,100,0,1
557,1026,殭屍	0,0,30,9018,0,250,100,0,1
274,1159,皮里恩	0,0,69,9113,0,250,100,0,1
840,1188,妖道	0,0,32,9025,0,250,100,0,1
558,1029,蛇女伊絲	0,0,43,9021,0,250,100,0,1
275,1845,造物者	2000063,150405,99,9313,0,996,89,0,0
841,1188,妖道	0,0,32,9025,0,250,100,0,1
559,1031,波波利	0,0,14,9003,0,250,100,0,1
842,1188,妖道	0,0,32,9025,0,250,100,0,1
560,1035,赤蒼蠅	0,0,42,9008,0,250,100,0,1
843,1167,小野豬	0,0,7,9009,0,250,100,0,1
561,1042,綠蒼蠅	0,0,17,9007,0,250,100,0,1
278,1159,皮里恩	0,0,69,9113,0,1000,100,0,1
844,1167,小野豬	0,0,7,9009,0,250,100,0,1
562,1049,小雞	0,0,3,9005,0,250,100,0,1
279,1059,蜂后	0,0,74,9103,0,250,100,0,1
845,1167,小野豬	0,0,7,9009,0,250,100,0,1
563,1052,搖滾蝗蟲	0,0,9,9011,0,250,100,0,1
280,1147,蟻后	0,0,81,9110,0,960,67,0,1
846,1190,獸人酋長	0,0,74,9114,0,250,100,0,1
564,1056,狸貓	0,0,18,9015,0,250,100,0,1
281,1087,獸人英雄	0,0,77,9105,0,250,100,0,1
847,1096,天使波利	0,0,20,9106,0,250,100,0,1
565,1057,溜溜猴	0,0,19,9016,0,250,100,0,1
848,1147,蟻後	0,0,81,9110,0,250,100,0,1
